(156,1.0470069929669523E-4)
(157,1.0470069929669523E-4)
(158,1.0470069929669523E-4)
(159,1.0470069929669523E-4)
(160,1.0470069929669523E-4)
(161,1.0470069929669523E-4)
(162,1.0470069929669523E-4)
(163,1.0470069929669523E-4)
(164,1.0470069929669523E-4)
(165,1.0470069929669523E-4)
(166,1.0470069929669523E-4)
(167,1.0470069929669523E-4)
(168,1.0470069929669523E-4)
(169,1.0470069929669523E-4)
(170,1.0470069929669523E-4)
(171,1.0470069929669523E-4)
(172,1.0470069929669523E-4)
(173,1.0470069929669523E-4)
(174,1.0470069929669523E-4)
(175,1.0470069929669523E-4)
(176,1.0470069929669523E-4)
(177,1.0470069929669523E-4)
(178,1.0470069929669523E-4)
(179,1.0470069929669523E-4)
(180,1.0470069929669523E-4)
(181,1.0470069929669523E-4)
(182,1.0470069929669523E-4)
(183,1.0470069929669523E-4)
(184,1.0470069929669523E-4)
(185,1.0470069929669523E-4)
(186,1.0470069929669523E-4)
(187,1.0470069929669523E-4)
(188,1.0470069929669523E-4)
(189,1.0470069929669523E-4)
(190,1.0470069929669523E-4)
(191,1.0470069929669523E-4)
(192,1.0470069929669523E-4)
(193,1.0470069929669523E-4)
(194,1.0470069929669523E-4)
(195,1.0470069929669523E-4)
(196,1.0470069929669523E-4)
(197,1.0470069929669523E-4)
(198,1.0470069929669523E-4)
(199,1.0470069929669523E-4)
(200,1.0470069929669523E-4)
(201,1.5888125735610848E-5)
(202,2.939122052334436E-5)
(203,4.0867056946842885E-5)
(204,5.06197415245642E-5)
(205,5.890776462131797E-5)
(206,6.59508428730544E-5)
(207,7.193573524791716E-5)
(208,7.702118669812165E-5)
(209,8.134213026403419E-5)
(210,8.501325886262298E-5)
(211,1.0470069929669523E-4)
(212,1.0470069929669523E-4)
(213,1.0470069929669523E-4)
(214,1.0470069929669523E-4)
(215,1.0470069929669523E-4)
(216,1.0470069929669523E-4)
(217,1.0470069929669523E-4)
(218,1.0470069929669523E-4)
(219,1.0470069929669523E-4)
(220,1.0470069929669523E-4)
(221,1.0470069929669523E-4)
(222,1.0470069929669523E-4)
(223,1.0470069929669523E-4)
(224,1.0470069929669523E-4)
(225,1.0470069929669523E-4)
(226,1.0470069929669523E-4)
(227,1.0470069929669523E-4)
(228,1.0470069929669523E-4)
(229,1.0470069929669523E-4)
(230,1.0470069929669523E-4)
(231,1.0470069929669523E-4)
(232,1.0470069929669523E-4)
(233,1.0470069929669523E-4)
(234,1.0470069929669523E-4)
(235,1.0470069929669523E-4)
(236,1.0470069929669523E-4)
(237,1.0470069929669523E-4)
(238,1.0470069929669523E-4)
(239,1.0470069929669523E-4)
(240,1.0470069929669523E-4)
(241,1.0470069929669523E-4)
(242,1.0470069929669523E-4)
(243,1.0470069929669523E-4)
(244,1.0470069929669523E-4)
(245,1.0470069929669523E-4)
(246,1.0470069929669523E-4)
(247,1.0470069929669523E-4)
(248,1.0470069929669523E-4)
(249,1.0470069929669523E-4)
(250,1.0470069929669523E-4)
(251,1.0470069929669523E-4)
(252,1.0470069929669523E-4)
(253,1.0470069929669523E-4)
(254,1.0470069929669523E-4)
(255,1.0470069929669523E-4)
(256,1.0470069929669523E-4)
(257,1.0470069929669523E-4)
(258,1.0470069929669523E-4)
(259,1.0470069929669523E-4)
(260,1.0470069929669523E-4)
(261,1.0470069929669523E-4)
(262,1.0470069929669523E-4)
(263,1.0470069929669523E-4)
(264,1.0470069929669523E-4)
(265,1.0470069929669523E-4)
(266,1.0470069929669523E-4)
(267,1.0470069929669523E-4)
(268,1.0470069929669523E-4)
(269,1.0470069929669523E-4)
(270,1.0470069929669523E-4)
(271,1.0470069929669523E-4)
(272,1.0470069929669523E-4)
(273,1.0470069929669523E-4)
(274,1.0470069929669523E-4)
(275,1.0470069929669523E-4)
(276,1.0470069929669523E-4)
(277,1.0470069929669523E-4)
(278,1.0470069929669523E-4)
(279,1.0470069929669523E-4)
(280,1.0470069929669523E-4)
(281,1.0470069929669523E-4)
(282,1.0470069929669523E-4)
(283,1.0470069929669523E-4)
(284,1.0470069929669523E-4)
(285,1.0470069929669523E-4)
(286,1.0470069929669523E-4)
(287,1.0470069929669523E-4)
(288,1.0470069929669523E-4)
(289,1.0470069929669523E-4)
(290,1.0470069929669523E-4)
(291,1.0470069929669523E-4)
(292,1.0470069929669523E-4)
(293,1.0470069929669523E-4)
(294,1.0470069929669523E-4)
(295,1.0470069929669523E-4)
(296,1.0470069929669523E-4)
(297,1.0470069929669523E-4)
(298,1.0470069929669523E-4)
(299,1.0470069929669523E-4)
(300,1.0470069929669523E-4)
(301,1.5888125735610848E-5)
(302,2.939122052334436E-5)
(303,4.0867056946842885E-5)
(304,5.06197415245642E-5)
(305,5.890776462131797E-5)
(306,6.59508428730544E-5)
(307,7.193573524791716E-5)
(308,7.702118669812165E-5)
(309,8.134213026403419E-5)
(310,8.501325886262298E-5)
(311,1.0470069929669523E-4)
(312,1.0470069929669523E-4)
(313,1.0470069929669523E-4)
(314,1.0470069929669523E-4)
(315,1.0470069929669523E-4)
(316,1.0470069929669523E-4)
(317,1.0470069929669523E-4)
(318,1.0470069929669523E-4)
(319,1.0470069929669523E-4)
(320,1.0470069929669523E-4)
(321,1.0470069929669523E-4)
(322,1.0470069929669523E-4)
(323,1.0470069929669523E-4)
(324,1.0470069929669523E-4)
(325,1.0470069929669523E-4)
(326,1.0470069929669523E-4)
(327,1.0470069929669523E-4)
(328,1.0470069929669523E-4)
(329,1.0470069929669523E-4)
(330,1.0470069929669523E-4)
(331,1.0470069929669523E-4)
(332,1.0470069929669523E-4)
(333,1.0470069929669523E-4)
(334,1.0470069929669523E-4)
(335,1.0470069929669523E-4)
(336,1.0470069929669523E-4)
(337,1.0470069929669523E-4)
(338,1.0470069929669523E-4)
(339,1.0470069929669523E-4)
(340,1.0470069929669523E-4)
(341,1.0470069929669523E-4)
(342,1.0470069929669523E-4)
(343,1.0470069929669523E-4)
(344,1.0470069929669523E-4)
(345,1.0470069929669523E-4)
(346,1.0470069929669523E-4)
(347,1.0470069929669523E-4)
(348,1.0470069929669523E-4)
(349,1.0470069929669523E-4)
(350,1.0470069929669523E-4)
(351,1.0470069929669523E-4)
(352,1.0470069929669523E-4)
(353,1.0470069929669523E-4)
(354,1.0470069929669523E-4)
(355,1.0470069929669523E-4)
(356,1.0470069929669523E-4)
(357,1.0470069929669523E-4)
(358,1.0470069929669523E-4)
(359,1.0470069929669523E-4)
(360,1.0470069929669523E-4)
(361,1.0470069929669523E-4)
(362,1.0470069929669523E-4)
(363,1.0470069929669523E-4)
(364,1.0470069929669523E-4)
(365,1.0470069929669523E-4)
(366,1.0470069929669523E-4)
(367,1.0470069929669523E-4)
(368,1.0470069929669523E-4)
(369,1.0470069929669523E-4)
(370,1.0470069929669523E-4)
(371,1.0470069929669523E-4)
(372,1.0470069929669523E-4)
(373,1.0470069929669523E-4)
(374,1.0470069929669523E-4)
(375,1.0470069929669523E-4)
(376,1.0470069929669523E-4)
(377,1.0470069929669523E-4)
(378,1.0470069929669523E-4)
(379,1.0470069929669523E-4)
(380,1.0470069929669523E-4)
(381,1.0470069929669523E-4)
(382,1.0470069929669523E-4)
(383,1.0470069929669523E-4)
(384,1.0470069929669523E-4)
(385,1.0470069929669523E-4)
(386,1.0470069929669523E-4)
(387,1.0470069929669523E-4)
(388,1.0470069929669523E-4)
(389,1.0470069929669523E-4)
(390,1.0470069929669523E-4)
(391,1.0470069929669523E-4)
(392,1.0470069929669523E-4)
(393,1.0470069929669523E-4)
(394,1.0470069929669523E-4)
(395,1.0470069929669523E-4)
(396,1.0470069929669523E-4)
(397,1.0470069929669523E-4)
(398,1.0470069929669523E-4)
(399,1.0470069929669523E-4)
(400,1.0470069929669523E-4)
(401,1.5888125735610848E-5)
(402,2.939122052334436E-5)
(403,4.0867056946842885E-5)
(404,5.06197415245642E-5)
(405,5.890776462131797E-5)
(406,6.59508428730544E-5)
(407,7.193573524791716E-5)
(408,7.702118669812165E-5)
(409,8.134213026403419E-5)
(410,8.501325886262298E-5)
(411,1.0470069929669523E-4)
(412,1.0470069929669523E-4)
(413,1.0470069929669523E-4)
(414,1.0470069929669523E-4)
(415,1.0470069929669523E-4)
(416,1.0470069929669523E-4)
(417,1.0470069929669523E-4)
(418,1.0470069929669523E-4)
(419,1.0470069929669523E-4)
(420,1.0470069929669523E-4)
(421,1.0470069929669523E-4)
(422,1.0470069929669523E-4)
(423,1.0470069929669523E-4)
(424,1.0470069929669523E-4)
(425,1.0470069929669523E-4)
(426,1.0470069929669523E-4)
(427,1.0470069929669523E-4)
(428,1.0470069929669523E-4)
(429,1.0470069929669523E-4)
(430,1.0470069929669523E-4)
(431,1.0470069929669523E-4)
(432,1.0470069929669523E-4)
(433,1.0470069929669523E-4)
(434,1.0470069929669523E-4)
(435,1.0470069929669523E-4)
(436,1.0470069929669523E-4)
(437,1.0470069929669523E-4)
(438,1.0470069929669523E-4)
(439,1.0470069929669523E-4)
(440,1.0470069929669523E-4)
(441,1.0470069929669523E-4)
(442,1.0470069929669523E-4)
(443,1.0470069929669523E-4)
(444,1.0470069929669523E-4)
(445,1.0470069929669523E-4)
(446,1.0470069929669523E-4)
(447,1.0470069929669523E-4)
(448,1.0470069929669523E-4)
(449,1.0470069929669523E-4)
(450,1.0470069929669523E-4)
(451,1.0470069929669523E-4)
(452,1.0470069929669523E-4)
(453,1.0470069929669523E-4)
(454,1.0470069929669523E-4)
(455,1.0470069929669523E-4)
(456,1.0470069929669523E-4)
(457,1.0470069929669523E-4)
(458,1.0470069929669523E-4)
(459,1.0470069929669523E-4)
(460,1.0470069929669523E-4)
(461,1.0470069929669523E-4)
(462,1.0470069929669523E-4)
(463,1.0470069929669523E-4)
(464,1.0470069929669523E-4)
(465,1.0470069929669523E-4)
(466,1.0470069929669523E-4)
(467,1.0470069929669523E-4)
(468,1.0470069929669523E-4)
(469,1.0470069929669523E-4)
(470,1.0470069929669523E-4)
(471,1.0470069929669523E-4)
(472,1.0470069929669523E-4)
(473,1.0470069929669523E-4)
(474,1.0470069929669523E-4)
(475,1.0470069929669523E-4)
(476,1.0470069929669523E-4)
(477,1.0470069929669523E-4)
(478,1.0470069929669523E-4)
(479,1.0470069929669523E-4)
(480,1.0470069929669523E-4)
(481,1.0470069929669523E-4)
(482,1.0470069929669523E-4)
(483,1.0470069929669523E-4)
(484,1.0470069929669523E-4)
(485,1.0470069929669523E-4)
(486,1.0470069929669523E-4)
(487,1.0470069929669523E-4)
(488,1.0470069929669523E-4)
(489,1.0470069929669523E-4)
(490,1.0470069929669523E-4)
(491,1.0470069929669523E-4)
(492,1.0470069929669523E-4)
(493,1.0470069929669523E-4)
(494,1.0470069929669523E-4)
(495,1.0470069929669523E-4)
(496,1.0470069929669523E-4)
(497,1.0470069929669523E-4)
(498,1.0470069929669523E-4)
(499,1.0470069929669523E-4)
(500,1.0470069929669523E-4)
(501,1.5888125735610848E-5)
(502,2.939122052334436E-5)
(503,4.0867056946842885E-5)
(504,5.06197415245642E-5)
(505,5.890776462131797E-5)
(506,6.59508428730544E-5)
(507,7.193573524791716E-5)
(508,7.702118669812165E-5)
(509,8.134213026403419E-5)
(510,8.501325886262298E-5)
(511,1.0470069929669523E-4)
(512,1.0470069929669523E-4)
(513,1.0470069929669523E-4)
(514,1.0470069929669523E-4)
(515,1.0470069929669523E-4)
(516,1.0470069929669523E-4)
(517,1.0470069929669523E-4)
(518,1.0470069929669523E-4)
(519,1.0470069929669523E-4)
(520,1.0470069929669523E-4)
(521,1.0470069929669523E-4)
(522,1.0470069929669523E-4)
(523,1.0470069929669523E-4)
(524,1.0470069929669523E-4)
(525,1.0470069929669523E-4)
(526,1.0470069929669523E-4)
(527,1.0470069929669523E-4)
(528,1.0470069929669523E-4)
(529,1.0470069929669523E-4)
(530,1.0470069929669523E-4)
(531,1.0470069929669523E-4)
(532,1.0470069929669523E-4)
(533,1.0470069929669523E-4)
(534,1.0470069929669523E-4)
(535,1.0470069929669523E-4)
(536,1.0470069929669523E-4)
(537,1.0470069929669523E-4)
(538,1.0470069929669523E-4)
(539,1.0470069929669523E-4)
(540,1.0470069929669523E-4)
(541,1.0470069929669523E-4)
(542,1.0470069929669523E-4)
(543,1.0470069929669523E-4)
(544,1.0470069929669523E-4)
(545,1.0470069929669523E-4)
(546,1.0470069929669523E-4)
(547,1.0470069929669523E-4)
(548,1.0470069929669523E-4)
(549,1.0470069929669523E-4)
(550,1.0470069929669523E-4)
(551,1.0470069929669523E-4)
(552,1.0470069929669523E-4)
(553,1.0470069929669523E-4)
(554,1.0470069929669523E-4)
(555,1.0470069929669523E-4)
(556,1.0470069929669523E-4)
(557,1.0470069929669523E-4)
(558,1.0470069929669523E-4)
(559,1.0470069929669523E-4)
(560,1.0470069929669523E-4)
(561,1.0470069929669523E-4)
(562,1.0470069929669523E-4)
(563,1.0470069929669523E-4)
(564,1.0470069929669523E-4)
(565,1.0470069929669523E-4)
(566,1.0470069929669523E-4)
(567,1.0470069929669523E-4)
(568,1.0470069929669523E-4)
(569,1.0470069929669523E-4)
(570,1.0470069929669523E-4)
(571,1.0470069929669523E-4)
(572,1.0470069929669523E-4)
(573,1.0470069929669523E-4)
(574,1.0470069929669523E-4)
(575,1.0470069929669523E-4)
(576,1.0470069929669523E-4)
(577,1.0470069929669523E-4)
(578,1.0470069929669523E-4)
(579,1.0470069929669523E-4)
(580,1.0470069929669523E-4)
(581,1.0470069929669523E-4)
(582,1.0470069929669523E-4)
(583,1.0470069929669523E-4)
(584,1.0470069929669523E-4)
(585,1.0470069929669523E-4)
(586,1.0470069929669523E-4)
(587,1.0470069929669523E-4)
(588,1.0470069929669523E-4)
(589,1.0470069929669523E-4)
(590,1.0470069929669523E-4)
(591,1.0470069929669523E-4)
(592,1.0470069929669523E-4)
(593,1.0470069929669523E-4)
(594,1.0470069929669523E-4)
(595,1.0470069929669523E-4)
(596,1.0470069929669523E-4)
(597,1.0470069929669523E-4)
(598,1.0470069929669523E-4)
(599,1.0470069929669523E-4)
(600,1.0470069929669523E-4)
(601,1.5888125735610848E-5)
(602,2.939122052334436E-5)
(603,4.0867056946842885E-5)
(604,5.06197415245642E-5)
(605,5.890776462131797E-5)
(606,6.59508428730544E-5)
(607,7.193573524791716E-5)
(608,7.702118669812165E-5)
(609,8.134213026403419E-5)
(610,8.501325886262298E-5)
(611,1.0470069929669523E-4)
(612,1.0470069929669523E-4)
(613,1.0470069929669523E-4)
(614,1.0470069929669523E-4)
(615,1.0470069929669523E-4)
(616,1.0470069929669523E-4)
(617,1.0470069929669523E-4)
(618,1.0470069929669523E-4)
(619,1.0470069929669523E-4)
(620,1.0470069929669523E-4)
(621,1.0470069929669523E-4)
(622,1.0470069929669523E-4)
(623,1.0470069929669523E-4)
(624,1.0470069929669523E-4)
(625,1.0470069929669523E-4)
(626,1.0470069929669523E-4)
(627,1.0470069929669523E-4)
(628,1.0470069929669523E-4)
(629,1.0470069929669523E-4)
(630,1.0470069929669523E-4)
(631,1.0470069929669523E-4)
(632,1.0470069929669523E-4)
(633,1.0470069929669523E-4)
(634,1.0470069929669523E-4)
(635,1.0470069929669523E-4)
(636,1.0470069929669523E-4)
(637,1.0470069929669523E-4)
(638,1.0470069929669523E-4)
(639,1.0470069929669523E-4)
(640,1.0470069929669523E-4)
(641,1.0470069929669523E-4)
(642,1.0470069929669523E-4)
(643,1.0470069929669523E-4)
(644,1.0470069929669523E-4)
(645,1.0470069929669523E-4)
(646,1.0470069929669523E-4)
(647,1.0470069929669523E-4)
(648,1.0470069929669523E-4)
(649,1.0470069929669523E-4)
(650,1.0470069929669523E-4)
(651,1.0470069929669523E-4)
(652,1.0470069929669523E-4)
(653,1.0470069929669523E-4)
(654,1.0470069929669523E-4)
(655,1.0470069929669523E-4)
(656,1.0470069929669523E-4)
(657,1.0470069929669523E-4)
(658,1.0470069929669523E-4)
(659,1.0470069929669523E-4)
(660,1.0470069929669523E-4)
(661,1.0470069929669523E-4)
(662,1.0470069929669523E-4)
(663,1.0470069929669523E-4)
(664,1.0470069929669523E-4)
(665,1.0470069929669523E-4)
(666,1.0470069929669523E-4)
(667,1.0470069929669523E-4)
(668,1.0470069929669523E-4)
(669,1.0470069929669523E-4)
(670,1.0470069929669523E-4)
(671,1.0470069929669523E-4)
(672,1.0470069929669523E-4)
(673,1.0470069929669523E-4)
(674,1.0470069929669523E-4)
(675,1.0470069929669523E-4)
(676,1.0470069929669523E-4)
(677,1.0470069929669523E-4)
(678,1.0470069929669523E-4)
(679,1.0470069929669523E-4)
(680,1.0470069929669523E-4)
(681,1.0470069929669523E-4)
(682,1.0470069929669523E-4)
(683,1.0470069929669523E-4)
(684,1.0470069929669523E-4)
(685,1.0470069929669523E-4)
(686,1.0470069929669523E-4)
(687,1.0470069929669523E-4)
(688,1.0470069929669523E-4)
(689,1.0470069929669523E-4)
(690,1.0470069929669523E-4)
(691,1.0470069929669523E-4)
(692,1.0470069929669523E-4)
(693,1.0470069929669523E-4)
(694,1.0470069929669523E-4)
(695,1.0470069929669523E-4)
(696,1.0470069929669523E-4)
(697,1.0470069929669523E-4)
(698,1.0470069929669523E-4)
(699,1.0470069929669523E-4)
(700,1.0470069929669523E-4)
(701,1.5888125735610848E-5)
(702,2.939122052334436E-5)
(703,4.0867056946842885E-5)
(704,5.06197415245642E-5)
(705,5.890776462131797E-5)
(706,6.59508428730544E-5)
(707,7.193573524791716E-5)
(708,7.702118669812165E-5)
(709,8.134213026403419E-5)
(710,8.501325886262298E-5)
(711,1.0470069929669523E-4)
(712,1.0470069929669523E-4)
(713,1.0470069929669523E-4)
(714,1.0470069929669523E-4)
(715,1.0470069929669523E-4)
(716,1.0470069929669523E-4)
(717,1.0470069929669523E-4)
(718,1.0470069929669523E-4)
(719,1.0470069929669523E-4)
(720,1.0470069929669523E-4)
(721,1.0470069929669523E-4)
(722,1.0470069929669523E-4)
(723,1.0470069929669523E-4)
(724,1.0470069929669523E-4)
(725,1.0470069929669523E-4)
(726,1.0470069929669523E-4)
(727,1.0470069929669523E-4)
(728,1.0470069929669523E-4)
(729,1.0470069929669523E-4)
(730,1.0470069929669523E-4)
(731,1.0470069929669523E-4)
(732,1.0470069929669523E-4)
(733,1.0470069929669523E-4)
(734,1.0470069929669523E-4)
(735,1.0470069929669523E-4)
(736,1.0470069929669523E-4)
(737,1.0470069929669523E-4)
(738,1.0470069929669523E-4)
(739,1.0470069929669523E-4)
(740,1.0470069929669523E-4)
(741,1.0470069929669523E-4)
(742,1.0470069929669523E-4)
(743,1.0470069929669523E-4)
(744,1.0470069929669523E-4)
(745,1.0470069929669523E-4)
(746,1.0470069929669523E-4)
(747,1.0470069929669523E-4)
(748,1.0470069929669523E-4)
(749,1.0470069929669523E-4)
(750,1.0470069929669523E-4)
(751,1.0470069929669523E-4)
(752,1.0470069929669523E-4)
(753,1.0470069929669523E-4)
(754,1.0470069929669523E-4)
(755,1.0470069929669523E-4)
(756,1.0470069929669523E-4)
(757,1.0470069929669523E-4)
(758,1.0470069929669523E-4)
(759,1.0470069929669523E-4)
(760,1.0470069929669523E-4)
(761,1.0470069929669523E-4)
(762,1.0470069929669523E-4)
(763,1.0470069929669523E-4)
(764,1.0470069929669523E-4)
(765,1.0470069929669523E-4)
(766,1.0470069929669523E-4)
(767,1.0470069929669523E-4)
(768,1.0470069929669523E-4)
(769,1.0470069929669523E-4)
(770,1.0470069929669523E-4)
(771,1.0470069929669523E-4)
(772,1.0470069929669523E-4)
(773,1.0470069929669523E-4)
(774,1.0470069929669523E-4)
(775,1.0470069929669523E-4)
(776,1.0470069929669523E-4)
(777,1.0470069929669523E-4)
(778,1.0470069929669523E-4)
(779,1.0470069929669523E-4)
(780,1.0470069929669523E-4)
(781,1.0470069929669523E-4)
(782,1.0470069929669523E-4)
(783,1.0470069929669523E-4)
(784,1.0470069929669523E-4)
(785,1.0470069929669523E-4)
(786,1.0470069929669523E-4)
(787,1.0470069929669523E-4)
(788,1.0470069929669523E-4)
(789,1.0470069929669523E-4)
(790,1.0470069929669523E-4)
(791,1.0470069929669523E-4)
(792,1.0470069929669523E-4)
(793,1.0470069929669523E-4)
(794,1.0470069929669523E-4)
(795,1.0470069929669523E-4)
(796,1.0470069929669523E-4)
(797,1.0470069929669523E-4)
(798,1.0470069929669523E-4)
(799,1.0470069929669523E-4)
(800,1.0470069929669523E-4)
(801,1.5888125735610848E-5)
(802,2.939122052334436E-5)
(803,4.0867056946842885E-5)
(804,5.06197415245642E-5)
(805,5.890776462131797E-5)
(806,6.59508428730544E-5)
(807,7.193573524791716E-5)
(808,7.702118669812165E-5)
(809,8.134213026403419E-5)
(810,8.501325886262298E-5)
(811,1.0470069929669523E-4)
(812,1.0470069929669523E-4)
(813,1.0470069929669523E-4)
(814,1.0470069929669523E-4)
(815,1.0470069929669523E-4)
(816,1.0470069929669523E-4)
(817,1.0470069929669523E-4)
(818,1.0470069929669523E-4)
(819,1.0470069929669523E-4)
(820,1.0470069929669523E-4)
(821,1.0470069929669523E-4)
(822,1.0470069929669523E-4)
(823,1.0470069929669523E-4)
(824,1.0470069929669523E-4)
(825,1.0470069929669523E-4)
(826,1.0470069929669523E-4)
(827,1.0470069929669523E-4)
(828,1.0470069929669523E-4)
(829,1.0470069929669523E-4)
(830,1.0470069929669523E-4)
(831,1.0470069929669523E-4)
(832,1.0470069929669523E-4)
(833,1.0470069929669523E-4)
(834,1.0470069929669523E-4)
(835,1.0470069929669523E-4)
(836,1.0470069929669523E-4)
(837,1.0470069929669523E-4)
(838,1.0470069929669523E-4)
(839,1.0470069929669523E-4)
(840,1.0470069929669523E-4)
(841,1.0470069929669523E-4)
(842,1.0470069929669523E-4)
(843,1.0470069929669523E-4)
(844,1.0470069929669523E-4)
(845,1.0470069929669523E-4)
(846,1.0470069929669523E-4)
(847,1.0470069929669523E-4)
(848,1.0470069929669523E-4)
(849,1.0470069929669523E-4)
(850,1.0470069929669523E-4)
(851,1.0470069929669523E-4)
(852,1.0470069929669523E-4)
(853,1.0470069929669523E-4)
(854,1.0470069929669523E-4)
(855,1.0470069929669523E-4)
(856,1.0470069929669523E-4)
(857,1.0470069929669523E-4)
(858,1.0470069929669523E-4)
(859,1.0470069929669523E-4)
(860,1.0470069929669523E-4)
(861,1.0470069929669523E-4)
(862,1.0470069929669523E-4)
(863,1.0470069929669523E-4)
(864,1.0470069929669523E-4)
(865,1.0470069929669523E-4)
(866,1.0470069929669523E-4)
(867,1.0470069929669523E-4)
(868,1.0470069929669523E-4)
(869,1.0470069929669523E-4)
(870,1.0470069929669523E-4)
(871,1.0470069929669523E-4)
(872,1.0470069929669523E-4)
(873,1.0470069929669523E-4)
(874,1.0470069929669523E-4)
(875,1.0470069929669523E-4)
(876,1.0470069929669523E-4)
(877,1.0470069929669523E-4)
(878,1.0470069929669523E-4)
(879,1.0470069929669523E-4)
